Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Stock_Quantity,Reserved_Quantity,Damaged_Quantity
668,704,6898,2025-02-24,1904,4,12
669,394,18366,2025-06-06,17,706,70
670,782,6197,2025-07-04,4542,957,45
671,285,8098,2025-02-12,3257,398,74
672,518,14181,2025-07-12,4655,622,80
673,940,5317,2025-07-08,4586,820,92
674,209,19434,2025-07-13,1646,217,33
675,940,16820,2025-04-11,1898,738,10
676,122,3683,2025-03-26,2178,737,26
677,336,6559,2025-07-14,1269,139,95
678,418,19800,2025-05-04,758,820,64
679,310,3472,2025-01-09,1303,754,46
680,313,9920,2025-04-21,4482,417,26
681,904,19901,2025-07-08,1287,426,28
682,377,19040,2025-07-02,2607,115,31
683,296,2896,2025-05-30,2984,756,66
684,589,6370,2025-04-14,1542,202,34
685,794,14273,2025-05-29,4585,684,15
686,794,11313,2025-06-02,594,303,47
687,879,3152,2025-02-26,375,677,15
688,773,2302,2025-02-07,3444,818,63
689,840,2573,2025-02-15,4109,333,7
690,861,13277,2025-01-21,2572,303,52
691,822,17330,2025-05-08,1389,363,84
692,3,3256,2025-01-11,4018,128,32
693,215,8257,2025-06-17,4656,331,57
694,395,11137,2025-05-05,2932,87,70
695,218,15970,2025-07-28,3960,-5,60
696,930,4889,2025-08-24,4014,908,63
697,380,4865,2025-07-19,3864,72,36
698,892,19471,2025-07-26,4618,566,49
699,520,14445,2025-08-06,3335,267,94
700,318,674,2025-07-26,1569,986,59
701,947,977,2025-01-10,1088,75,2
702,635,11386,2025-05-29,3066,770,13
703,996,14170,2025-07-16,1962,689,27
704,756,17730,2025-08-27,1597,118,53
705,114,11886,2025-08-17,573,939,44
706,428,14314,2025-01-11,1225,144,52
707,452,16594,2025-08-24,2654,677,90
708,805,9515,2025-06-15,3515,979,87
709,669,4895,2025-05-07,4023,987,76
710,769,4374,2025-08-16,2285,713,90
711,181,9910,2025-06-14,2717,421,58
712,317,5094,2025-01-01,354,272,50
713,403,11532,2025-02-25,2631,938,79
714,725,19516,2025-02-17,441,957,75
715,409,13571,2025-02-22,2141,136,81
716,577,17723,2025-02-09,2,284,40
717,451,7184,2025-06-23,269,817,3
718,46,2641,2025-05-22,797,437,33
719,774,18868,2025-08-14,1112,342,12
720,492,757,2025-02-11,4017,133,5
721,568,6267,2025-04-21,4434,769,38
722,831,14744,2025-02-13,1906,0,48
723,358,13775,2025-06-08,2593,643,44
724,233,10038,2025-03-14,1594,226,86
725,546,1317,2025-04-29,3067,87,11
726,57,452,2025-03-21,1952,401,87
727,164,4301,2025-08-20,4951,7,63
728,71,47,2025-02-17,4790,43,46
729,8,1466,2025-07-25,849,892,35
730,369,5590,2025-04-28,3490,650,36
731,67,9531,2025-04-26,2820,233,33
732,185,9450,2025-06-28,3267,665,1
733,110,16350,2025-03-24,2225,451,40
734,424,7779,2025-04-17,4196,453,14
735,78,14453,2025-07-04,1470,390,18
736,503,5568,2025-01-07,3806,173,90
737,887,6222,2025-03-19,301,644,21
738,972,18929,2025-05-08,811,409,22
739,992,1454,2025-03-23,3073,36,10
740,174,16003,2025-05-16,2127,449,49
741,370,3917,2025-05-24,4342,779,45
742,798,8992,2025-07-06,3542,381,42
743,452,10629,2025-07-27,482,731,14
744,623,1468,2025-07-20,2586,130,29
745,579,15439,2025-02-20,1464,495,85
746,133,5312,2025-07-24,3689,836,39
747,136,1909,2025-06-02,2257,362,11
748,753,13210,2025-02-18,597,324,85
749,209,19136,2025-04-11,328,74,65
750,345,19026,2025-04-02,578,153,66
751,815,14695,2025-07-13,593,83,83
752,512,11584,2025-08-19,2257,283,89
753,744,2179,2025-08-11,2198,600,74
754,816,3249,2025-06-05,297,928,44
755,721,7817,2025-03-23,4048,904,7
756,7,315,2025-08-05,670,469,59
757,173,8333,2025-02-23,381,960,22
758,19,5864,2025-08-10,3339,102,22
759,155,17899,2025-02-27,2435,692,67
760,204,5106,2025-04-08,3295,398,44
761,257,9301,2025-04-15,1650,764,50
762,157,2125,2025-07-30,2007,393,79
763,383,7424,2025-06-03,1004,902,80
764,955,15131,2025-05-13,2491,714,58
765,325,2512,2025-06-16,4371,614,18
766,265,18685,2025-02-06,2623,985,93
767,959,12968,2025-01-03,753,166,15
768,866,4738,2025-05-17,4282,898,55
769,376,11514,2025-03-23,72,506,40
770,921,6895,2025-01-08,967,601,0
771,141,9902,2025-05-08,4256,636,43
772,416,6660,2025-03-04,426,732,8
773,18,5576,2025-04-20,737,59,41
774,294,14152,2025-01-13,4223,412,68
775,983,3132,2025-04-24,3085,803,8
776,322,6081,2025-03-14,2665,950,36
777,752,15944,2025-06-26,2483,222,52
778,219,12152,2025-06-23,2898,200,73
779,426,12079,2025-02-11,2078,782,99
780,965,6915,2025-02-21,4726,748,57
781,645,443,2025-02-16,3591,650,4
782,334,12422,2025-03-22,1064,847,39
783,904,16365,2025-05-13,4490,0,11
784,662,2147,2025-07-17,4131,184,37
785,107,10190,2025-01-18,762,852,67
786,883,15683,2025-04-24,2420,440,93
787,330,11060,2025-07-31,1234,380,78
788,728,12326,2025-04-22,2104,342,47
789,79,3567,2025-08-14,3922,48,66
790,901,8738,2025-08-08,1970,633,37
791,316,4050,2025-06-24,2271,533,80
792,919,1121,2025-07-03,1014,385,63
793,537,11947,2025-01-31,1148,562,10
794,870,7767,2025-06-26,3474,662,3
795,732,4480,2025-07-17,2700,625,45
796,808,13502,2025-02-05,4887,774,11
797,434,9537,2025-01-27,3176,541,67
798,593,14978,2025-01-03,3297,628,17
799,820,2025,2025-02-03,2813,671,42
800,366,421,2025-05-16,4137,707,71
801,764,11615,2025-07-14,2169,371,49
802,66,19875,2025-07-11,2729,301,36
803,810,6185,2025-03-09,719,730,87
804,748,18978,2025-02-15,5,27,42
805,686,7649,2025-04-13,1425,402,34
806,453,1804,2025-06-29,564,614,73
807,600,10743,2025-03-28,586,655,88
808,631,10775,2025-07-11,4002,250,86
809,142,174,2025-02-27,2279,166,84
810,922,385,2025-07-02,160,313,40
811,169,11044,2025-03-20,1636,52,82
812,85,2455,2025-08-16,3545,152,82
813,152,14330,2025-08-17,153,773,40
814,814,10792,2025-05-31,1602,142,87
815,604,5328,2025-08-15,1427,499,14
816,452,3376,2025-08-05,4848,973,77
817,475,15154,2025-03-27,2649,984,27
818,264,14490,2025-01-18,1811,193,38
819,253,7015,2025-03-11,2513,553,35
820,605,13066,2025-05-06,1237,95,2
821,524,19807,2025-05-13,3383,647,36
822,261,10193,2025-02-08,1516,789,94
823,628,11754,2025-01-23,4770,654,23
824,582,8676,2025-02-02,1726,261,33
825,671,18188,2025-05-28,3354,678,22
826,738,19324,2025-03-03,2223,854,72
827,155,1359,2025-08-22,3164,823,52
828,264,19045,2025-04-15,3487,948,43
829,468,9857,2025-08-09,721,642,68
830,942,13326,2025-02-02,3730,844,15
831,850,15379,2025-06-20,1066,844,40
832,565,10918,2025-08-25,1479,898,94
833,442,3797,2025-03-29,4192,480,90
834,6,18714,2025-06-01,1647,495,54
835,653,875,2025-04-29,1262,889,72
836,537,13422,2025-06-05,3554,707,56
837,839,19840,2025-03-02,2582,211,84
838,920,10586,2025-07-24,1292,120,13
839,809,9141,2025-02-25,1138,998,60
840,752,18512,2025-05-10,3669,423,87
841,599,17367,2025-03-14,434,707,81
842,137,18803,2025-02-20,134,910,15
843,514,4867,2025-05-10,2569,975,99
844,503,10420,2025-08-13,1671,362,25
845,349,9000,2025-05-26,2919,588,70
846,104,13247,2025-01-23,4074,346,86
847,578,15304,2025-05-20,833,769,17
848,80,9739,2025-03-19,4534,68,28
849,480,6595,2025-02-24,2749,144,65
850,549,14507,2025-04-30,4399,534,68
851,11,9818,2025-03-09,2481,789,10
852,521,9953,2025-08-27,816,197,25
853,759,1759,2025-03-19,3694,136,39
854,964,3631,2025-03-27,253,997,61
855,414,279,2025-07-19,3087,888,64
856,497,11312,2025-03-20,2873,259,67
857,609,6763,2025-08-08,893,557,23
858,517,15484,2025-02-24,3454,10,0
859,101,6388,2025-07-10,3753,613,46
860,491,4763,2025-03-02,1961,228,53
861,444,11399,2025-02-24,1578,15,7
862,207,19279,2025-04-23,4502,105,62
863,126,4907,2025-03-02,2496,591,78
864,688,7939,2025-04-22,744,224,68
865,774,7835,2025-02-11,1286,677,58
866,396,2595,2025-06-30,3115,965,27
867,93,5961,2025-05-29,2264,172,59
868,483,13515,2025-07-26,4232,355,87
869,553,14796,2025-01-13,4224,433,40
870,140,591,2025-02-07,3772,952,63
871,262,10163,2025-07-31,2159,313,62
872,161,2293,2025-02-18,837,1,60
873,729,5391,2025-05-24,4740,151,6
874,546,11847,2025-07-09,4802,509,74
875,81,16600,2025-02-15,825,292,13
876,498,7943,2025-06-29,1580,563,88
877,158,15110,2025-01-19,4397,941,63
878,402,16384,2025-03-08,4596,559,92
879,932,4782,2025-04-14,3206,579,91
880,990,10849,2025-08-08,2511,820,82
881,582,2979,2025-08-10,2627,876,14
882,382,17702,2025-02-07,1518,178,36
883,755,10065,2025-04-05,2777,54,70
884,723,19320,2025-07-22,2914,534,66
885,320,15054,2025-01-31,1924,247,57
886,297,3360,2025-03-21,1858,821,12
887,356,13779,2025-06-22,4372,729,74
888,323,12737,2025-02-25,4562,10,17
889,511,10612,2025-03-10,2228,623,18
890,512,17054,2025-07-30,181,490,25
891,688,2707,2025-07-21,1758,554,81
892,896,15151,2025-05-23,1677,548,28
893,183,18956,2025-05-01,1358,11,26
894,127,15835,2025-03-27,1972,564,69
895,901,5041,2025-07-10,3270,649,37
896,474,13091,2025-07-28,2400,915,72
897,262,15952,2025-02-03,4643,581,71
898,362,6608,2025-05-01,4682,713,28
899,640,2331,2025-05-02,2639,520,78
900,728,5589,2025-03-30,2411,436,8
901,998,6330,2025-01-12,4299,63,88
902,997,9672,2025-05-31,3215,455,72
903,537,7643,2025-05-20,1684,285,71
904,565,7551,2025-03-22,4734,48,15
905,444,3014,2025-05-23,588,965,68
906,941,7801,2025-03-10,4614,567,54
907,345,9355,2025-05-19,1321,116,24
908,974,114,2025-02-09,2756,93,32
909,473,13641,2025-08-18,182,400,17
910,72,3193,2025-04-25,401,231,13
911,526,18247,2025-01-01,3465,654,97
912,251,17489,2025-06-06,3869,952,26
913,948,12961,2025-04-14,1141,576,77
914,447,7727,2025-07-21,4032,145,52
915,772,6505,2025-06-23,3083,493,28
916,146,676,2025-06-27,1346,291,28
917,416,15939,2025-03-21,3997,881,80
918,215,19667,2025-08-23,191,909,29
919,430,8627,2025-07-06,3778,739,51
920,184,11585,2025-03-24,3693,211,99
921,443,11203,2025-03-09,3117,457,98
922,338,14935,2025-05-27,2062,219,75
923,98,19213,2025-04-26,1095,504,35
924,752,8099,2025-05-02,1781,235,41
925,551,3521,2025-06-03,115,640,64
926,197,8384,2025-08-25,3295,947,24
927,537,8896,2025-03-16,4210,194,5
928,104,12818,2025-01-31,321,901,69
929,486,7804,2025-05-21,885,402,13
930,24,17488,2025-01-22,2176,957,1
931,978,1735,2025-03-29,2539,703,75
932,956,8832,2025-02-25,3256,215,33
933,164,17021,2025-07-28,498,712,45
934,416,8063,2025-05-13,2674,955,46
935,274,12085,2025-02-10,2545,981,82
936,831,4285,2025-01-14,3734,54,87
937,347,8442,2025-02-20,1597,148,21
938,195,9085,2025-02-19,3654,53,98
939,539,1412,2025-02-13,1226,629,80
940,412,2969,2025-05-14,470,502,76
941,943,17082,2025-07-31,2928,255,76
942,311,19319,2025-05-20,1830,850,23
943,836,3415,2025-07-16,2946,479,88
944,818,1756,2025-04-05,4869,61,17
945,437,14469,2025-08-05,2575,347,38
946,953,10979,2025-07-12,2394,50,16
947,963,18550,2025-04-09,2853,177,77
948,286,1666,2025-03-09,2297,44,40
949,148,15703,2025-01-24,1046,347,83
950,116,429,2025-04-16,1983,611,93
951,406,14931,2025-02-09,1156,644,1
952,162,10896,2025-07-14,4770,402,58
953,15,13545,2025-07-30,1276,795,60
954,151,8426,2025-07-31,3247,362,7
955,5,611,2025-04-27,3342,526,16
956,402,10801,2025-01-29,566,805,78
957,261,13847,2025-06-24,1002,958,0
958,218,4680,2025-08-13,4600,75,87
959,72,14289,2025-01-27,901,268,84
960,650,13349,2025-01-11,731,732,52
961,504,19858,2025-06-28,3401,538,95
962,734,1390,2025-04-05,2943,268,82
963,999,9890,2025-08-14,3810,434,62
964,46,6694,2025-07-04,2152,100,72
965,216,4424,2025-06-30,1327,985,50
966,401,8255,2025-03-22,2037,874,91
967,126,17422,2025-06-03,2595,223,7
968,398,9724,2025-02-11,2686,56,29
969,467,9799,2025-04-25,1833,972,50
970,399,16952,2025-05-17,4715,941,71
971,214,14881,2025-02-08,4431,333,89
972,635,8276,2025-08-23,589,565,2
973,726,19268,2025-04-21,2372,241,2
974,860,18854,2025-05-27,4777,669,1
975,833,4403,2025-05-13,4730,130,62
976,628,5468,2025-05-31,2856,803,22
977,606,16815,2025-04-29,4714,684,21
978,321,5282,2025-01-02,969,770,15
979,637,15436,2025-06-24,2056,273,68
980,478,7102,2025-05-11,1542,487,38
981,507,17940,2025-06-13,1870,482,28
982,869,10872,2025-04-01,641,420,54
983,585,9611,2025-05-13,739,380,81
984,749,4006,2025-01-07,107,223,22
985,881,9323,2025-03-05,1728,617,0
986,127,8947,2025-07-24,2642,76,55
987,161,16876,2025-04-03,2287,865,77
988,743,9731,2025-03-16,663,427,89
989,530,8789,2025-03-26,1764,801,86
990,734,6319,2025-08-04,3012,894,55
991,660,15750,2025-04-05,4900,729,24
992,456,9014,2025-03-07,2834,171,35
993,453,16656,2025-04-16,1845,181,47
994,339,19258,2025-07-04,4679,301,86
995,326,16188,2025-05-01,4762,974,96
996,375,5636,2025-03-15,103,181,26
997,437,11496,2025-02-10,3548,210,6
998,861,12156,2025-02-19,998,794,92
999,317,10203,2025-08-13,3323,338,89
1000,210,3222,2025-07-19,4708,25,13
1001,587,11425,2025-06-07,2024,252,24
1002,586,16679,2025-07-25,4093,479,96
1003,362,10293,2025-05-05,425,155,66
1004,756,8587,2025-03-03,2020,96,25
1005,94,9052,2025-03-12,56,644,35
1006,497,9003,2025-02-18,3044,718,20
1007,650,3758,2025-03-06,69,265,7
1008,469,17515,2025-05-24,517,679,32
1009,626,8713,2025-03-11,4175,640,98
1010,154,5278,2025-06-15,2619,426,73
1011,916,1786,2025-03-13,166,329,87
1012,100,9244,2025-03-11,3240,105,3
1013,129,16029,2025-06-21,1444,201,36
1014,917,19241,2025-07-07,4478,272,88
1015,66,6860,2025-03-06,2985,722,22
1016,870,3469,2025-02-16,4459,856,14
1017,940,9167,2025-01-07,2128,105,71
1018,477,18714,2025-06-02,817,215,42
1019,32,9957,2025-04-13,3925,66,69
1020,640,11167,2025-04-27,4782,646,34
1021,203,17260,2025-05-31,4115,864,31
1022,695,11147,2025-06-24,3682,947,31
1023,319,18956,2025-02-14,1088,590,74
1024,305,11562,2025-01-13,4225,605,83
1025,377,151,2025-01-18,2016,624,56
1026,19,12834,2025-06-10,3322,139,62
1027,840,7849,2025-02-25,1960,436,77
1028,85,17094,2025-07-22,1124,971,94
1029,359,14228,2025-03-27,2740,94,34
1030,675,18438,2025-04-07,2092,425,4
1031,596,2159,2025-07-26,2332,205,43
1032,57,10002,2025-08-12,4995,912,0
1033,174,8378,2025-03-20,1375,391,2
1034,762,17591,2025-07-09,2738,623,95
1035,140,8276,2025-06-30,4272,890,42
1036,201,4694,2025-02-28,3327,704,46
1037,672,13787,2025-08-02,426,266,21
1038,211,19514,2025-01-24,4795,947,4
1039,441,448,2025-04-25,4799,157,10
1040,978,5757,2025-08-27,3074,741,36
1041,636,17907,2025-01-19,2143,793,83
1042,146,9124,2025-07-08,4436,528,85
1043,790,4068,2025-07-05,2096,144,48
1044,507,5914,2025-02-10,1371,415,64
1045,964,808,2025-07-04,110,877,48
1046,581,6684,2025-06-09,1250,430,39
1047,323,1300,2025-02-02,3992,455,61
1048,696,10858,2025-03-18,2719,644,99
1049,321,7178,2025-02-21,1038,685,99
1050,192,10328,2025-08-22,4758,939,28
1051,597,9059,2025-04-05,3357,945,5
1052,206,19781,2025-06-29,4211,400,80
1053,235,7284,2025-06-19,4709,642,73
1054,115,14985,2025-04-01,4879,755,93
1055,358,2416,2025-04-24,2751,889,26
1056,525,4976,2025-06-18,525,541,76
1057,129,9425,2025-03-28,4744,104,54
1058,616,2235,2025-02-18,1346,131,93
1059,392,834,2025-08-13,1130,643,65
1060,177,9160,2025-03-16,3037,530,41
1061,662,18551,2025-01-26,4879,433,56
1062,275,17033,2025-07-23,4500,878,79
1063,987,3926,2025-06-21,907,320,72
1064,549,7675,2025-08-06,364,513,97
1065,765,450,2025-04-16,3785,979,66
1066,954,3966,2025-05-21,2948,14,12
1067,785,14664,2025-08-20,1946,95,18
1068,811,4161,2025-01-13,3650,890,24
1069,218,7148,2025-02-27,4201,675,3
1070,218,5147,2025-05-22,4674,769,89
1071,20,5760,2025-04-05,230,619,64
1072,142,17267,2025-01-21,801,91,90
1073,950,19170,2025-06-19,3365,440,46
1074,248,13145,2025-07-14,1750,453,91
1075,103,7103,2025-04-07,3537,368,16
1076,203,2745,2025-03-16,2830,101,82
1077,396,14528,2025-07-26,616,337,80
1078,358,15285,2025-06-08,3475,415,60
1079,818,925,2025-06-27,2380,616,40
1080,898,11053,2025-04-30,3322,501,41
1081,585,2714,2025-06-17,3572,615,53
1082,643,9801,2025-08-03,4364,681,55
1083,871,10033,2025-08-08,234,607,89
1084,168,14851,2025-02-11,306,556,20
1085,926,6068,2025-05-31,2151,772,97
1086,157,5144,2025-01-29,2754,768,97
1087,450,9064,2025-08-04,1922,655,84
1088,200,9125,2025-04-16,2953,947,18
1089,420,19573,2025-08-22,1529,502,45
1090,850,946,2025-06-16,1398,762,88
1091,296,3723,2025-01-11,741,873,58
1092,893,19035,2025-07-20,2281,28,7
1093,17,1083,2025-06-12,204,931,19
1094,497,18664,2025-07-29,2917,521,76
1095,834,7095,2025-01-14,4898,472,3
1096,222,8859,2025-05-05,4458,673,93
1097,765,19589,2025-01-10,1835,549,17
1098,979,7383,2025-03-06,3482,77,81
1099,478,17505,2025-05-24,1388,743,41
1100,153,6959,2025-04-12,1095,343,74
1101,54,2027,2025-07-21,4085,230,89
1102,698,8249,2025-05-28,4091,430,42
1103,586,8606,2025-06-17,2397,393,53
1104,12,418,2025-03-23,3383,235,99
1105,660,18304,2025-08-27,2493,102,99
1106,382,2009,2025-04-12,3997,928,7
1107,149,3477,2025-05-20,3794,872,26
1108,944,13830,2025-05-25,2831,852,31
1109,548,2815,2025-03-18,1373,858,26
1110,928,10574,2025-08-26,507,793,33
1111,126,10414,2025-01-09,2130,290,49
1112,930,19408,2025-01-22,3138,937,84
1113,450,8190,2025-06-21,2307,804,18
1114,493,11327,2025-02-23,4777,840,46
1115,5,10497,2025-01-30,3314,898,3
1116,606,13274,2025-06-25,1317,342,43
1117,160,12405,2025-02-05,2778,836,80
1118,320,11517,2025-06-06,4028,740,2
1119,960,7357,2025-05-20,4191,780,71
1120,356,942,2025-04-24,4269,465,35
1121,249,14856,2025-01-26,4118,167,92
1122,61,9373,2025-06-14,4045,570,4
1123,618,2332,2025-02-18,1816,25,41
1124,281,11394,2025-02-10,1722,796,11
1125,806,19995,2025-07-25,3093,615,83
1126,993,7635,2025-07-16,1516,439,27
1127,64,14758,2025-08-28,4102,188,99
1128,450,13019,2025-06-04,1950,660,18
1129,243,2554,2025-01-12,4345,591,64
1130,244,11171,2025-08-20,2817,344,40
1131,657,14838,2025-02-21,2029,349,13
1132,549,19190,2025-05-14,1762,347,81
1133,944,3963,2025-02-19,2452,853,50
1134,579,16949,2025-06-21,4829,811,24
1135,283,5935,2025-05-15,3565,297,80
1136,52,4943,2025-07-13,3319,685,59
1137,196,19502,2025-08-17,848,947,47
1138,352,1677,2025-08-13,1367,309,96
1139,90,2523,2025-05-07,1207,430,43
1140,481,15587,2025-07-07,4653,406,53
1141,572,17827,2025-02-05,2974,849,66
1142,586,10770,2025-03-25,1422,666,68
1143,69,15292,2025-04-19,1259,977,71
1144,963,417,2025-01-24,3912,220,91
1145,401,18027,2025-03-27,723,258,85
1146,953,6292,2025-02-20,247,5,44
1147,739,13550,2025-05-01,1765,271,80
1148,95,19107,2025-04-29,1115,609,73
1149,374,19305,2025-05-21,2963,783,2
1150,840,1419,2025-08-06,1662,976,23
1151,378,10186,2025-03-11,199,863,26
1152,68,12987,2025-07-17,4555,912,52
1153,822,7386,2025-06-25,466,528,53
1154,601,6052,2025-02-25,951,615,24
1155,766,11397,2025-08-02,2357,773,38
1156,149,1280,2025-06-18,4396,818,44
1157,998,10099,2025-02-23,633,446,71
1158,376,6962,2025-05-25,4483,973,63
1159,683,13554,2025-07-15,4338,323,44
1160,463,16338,2025-07-02,2832,788,81
1161,397,19468,2025-06-22,4282,947,56
1162,596,2182,2025-07-25,3859,468,86
1163,812,13906,2025-01-06,2080,247,5
1164,285,18680,2025-03-02,905,418,12
1165,183,11659,2025-02-07,384,949,54
1166,86,16714,2025-06-22,4087,29,58
1167,17,11695,2025-01-13,2713,403,43
1168,635,14402,2025-01-06,4425,319,30
1169,881,18296,2025-03-28,2095,656,78
1170,535,9573,2025-03-12,3226,381,88
1171,656,14898,2025-01-09,3185,256,7
1172,179,16580,2025-01-12,2217,310,43
1173,621,3064,2025-02-16,2296,404,47
1174,210,10698,2025-06-21,3803,25,84
1175,770,17072,2025-03-17,4050,762,30
1176,583,19327,2025-04-02,704,969,98
1177,779,2262,2025-02-18,2417,212,45
1178,320,13225,2025-01-30,1038,66,97
1179,322,377,2025-01-03,4011,150,15
1180,42,185,2025-07-24,4406,777,49
1181,960,4301,2025-06-04,2701,335,88
1182,424,9714,2025-03-05,2692,138,93
1183,711,10645,2025-06-03,1107,637,50
1184,44,16156,2025-03-24,1069,152,30
1185,683,18438,2025-05-20,2561,211,89
1186,614,6024,2025-06-29,2047,492,33
1187,322,3264,2025-07-13,355,43,36
1188,327,2071,2025-04-11,1459,858,39
1189,123,9405,2025-06-17,4750,187,87
1190,280,15319,2025-05-22,2425,128,79
1191,294,3480,2025-06-30,3195,796,74
1192,340,17705,2025-02-18,797,961,6
1193,179,6369,2025-06-21,4947,235,60
1194,580,15994,2025-08-09,3765,898,58
1195,443,9370,2025-07-07,4534,643,53
1196,555,18001,2025-04-23,781,179,17
1197,294,12662,2025-02-08,1952,119,58
1198,731,8903,2025-02-10,4663,532,23
1199,25,7048,2025-05-18,3124,743,3
1200,82,8067,2025-04-27,1597,503,69
1201,149,17111,2025-02-07,3111,510,15
1202,957,11478,2025-04-27,4681,638,66
1203,564,8924,2025-08-27,3438,475,41
1204,518,1899,2025-08-26,290,752,12
1205,9,6111,2025-02-09,1060,95,74
1206,840,17712,2025-08-06,1393,712,20
1207,309,17346,2025-01-04,3722,998,36
1208,35,3396,2025-07-07,1388,501,15
1209,370,12682,2025-04-05,507,63,25
1210,608,12595,2025-04-24,2679,917,27
1211,790,9421,2025-01-30,907,952,60
1212,794,202,2025-06-06,621,950,77
1213,493,19508,2025-02-07,1349,367,65
1214,560,12976,2025-04-18,2080,545,55
1215,992,9619,2025-05-17,2561,159,41
1216,331,18129,2025-05-06,3518,677,74
1217,657,14983,2025-04-17,4448,702,97
1218,590,9400,2025-08-05,1821,414,60
1219,952,8129,2025-01-03,2842,652,18
1220,449,13959,2025-04-17,460,125,13
1221,290,6246,2025-02-09,3624,711,47
1222,458,11585,2025-05-01,1662,237,46
1223,405,1563,2025-02-14,3722,257,91
1224,867,4408,2025-02-09,723,413,24
1225,88,13945,2025-03-06,4127,762,0
1226,329,15120,2025-02-13,1151,283,44
1227,450,4813,2025-01-16,4263,690,8
1228,470,13966,2025-04-22,616,997,7
1229,711,4763,2025-02-06,4416,293,76
1230,24,8498,2025-06-19,1119,479,12
1231,413,19113,2025-04-20,4829,150,23
1232,156,13053,2025-02-15,2205,714,82
1233,601,7515,2025-04-18,3807,53,58
1234,476,6427,2025-06-22,2805,836,26
1235,111,16989,2025-06-29,1469,140,23
1236,120,18149,2025-03-30,967,24,45
1237,108,12805,2025-06-12,3615,889,81
1238,861,13822,2025-01-15,4055,741,73
1239,835,6445,2025-08-28,1981,0,17
1240,297,8969,2025-07-27,4395,394,59
1241,810,3333,2025-07-14,1372,949,9
1242,608,6657,2025-06-18,2618,601,25
1243,243,10758,2025-05-21,2520,225,15
1244,599,15320,2025-05-31,1250,8,83
1245,379,11207,2025-06-07,936,892,6
1246,917,19211,2025-04-23,1477,263,15
